 00151, 2106.00, 2170.00, 2165.00,2860-FIND-PAID-PREM           ,X1400-WRITE-LIFA-REGP         
 00152, 2106.00, 2170.00, 2166.00,2860-FIND-PAID-PREM           ,X2000-DUE-ACCOUNTINGS         
 00153, 2106.00, 2170.00, 2167.00,2860-FIND-PAID-PREM           ,X2100-COLL-ACCOUNTINGS        
 00154, 2172.00, 2183.00, 0000.00,2861-FIRST-YEAR-CLAWB         ,                              
 00155, 2185.00, 2210.00, 0000.00,2862-NEXT-YEAR-CLAWB          ,                              
 00156, 2212.00, 2272.00, 2237.00,2865-READ-ACMV-DECREASE       ,X1100-ACMVBK3-IO              
 00157, 2212.00, 2272.00, 2238.00,2865-READ-ACMV-DECREASE       ,<ATHB37>                      
 00158, 2212.00, 2272.00, 2242.00,2865-READ-ACMV-DECREASE       ,X2200-READ-PTRNREV            
 00159, 2212.00, 2272.00, 2248.00,2865-READ-ACMV-DECREASE       ,2250A-LOAD-ARRAY-ACMV         
 00160, 2212.00, 2272.00, 2260.00,2865-READ-ACMV-DECREASE       ,2255-FIND-COMMISSIONS         
 00161, 2274.00, 2305.00, 2278.00,2868-CALC-COMM                ,X4250-READ-T8Z05              
 00162, 2274.00, 2305.00, 2283.00,2868-CALC-COMM                ,X4100-READ-T7Z11              
 00163, 2274.00, 2305.00, 2284.00,2868-CALC-COMM                ,X4150-GET-T7Z11               
 00164, 2274.00, 2305.00, 2288.00,2868-CALC-COMM                ,X4700-READ-T5687              
 00165, 2274.00, 2305.00, 2290.00,2868-CALC-COMM                ,X4300-READ-T5694              
 00166, 2274.00, 2305.00, 2292.00,2868-CALC-COMM                ,X4350-GET-T5694               
 00167, 2307.00, 2327.00, 2311.00,2869-CALC-OVRCOM              ,X4200-READ-T5Z01              
 00168, 2307.00, 2327.00, 2314.00,2869-CALC-OVRCOM              ,X4300-READ-T5694              
 00169, 2307.00, 2327.00, 2316.00,2869-CALC-OVRCOM              ,X4350-GET-T5694               
 00170, 2329.00, 2345.00, 0000.00,3000-TERMINATION              ,                              
 00171, 2348.00, 2362.00, 0000.00,9000-FATAL-ERROR              ,                              
 00172, 2364.00, 2379.00, 2375.00,X100-ITEM-IO                  ,9000-FATAL-ERROR              
 00173, 2381.00, 2417.00, 2393.00,X200-ZTUD-IO                  ,9000-FATAL-ERROR              
 00174, 2419.00, 2444.00, 2432.00,X300-AGCMBCR-IO               ,9000-FATAL-ERROR              
 00175, 2446.00, 2462.00, 2458.00,X400-ZCHD-IO                  ,9000-FATAL-ERROR              
 00176, 2464.00, 2480.00, 2476.00,X500-CHDRMJA-IO               ,9000-FATAL-ERROR              
 00177, 2482.00, 2498.00, 2494.00,X600-READ-AGNT                ,X650-AGNT-IO                  
 00178, 2500.00, 2516.00, 2512.00,X650-AGNT-IO                  ,9000-FATAL-ERROR              
 00179, 2518.00, 2541.00, 2531.00,X800-ACMVREV-IO               ,9000-FATAL-ERROR              
 00180, 2543.00, 2566.00, 2556.00,X800A-ACMVREV-IO              ,9000-FATAL-ERROR              
